Ticker,Rank,Decile,Momentum,Volatility,marketCap,sector
LFUS,111.0,2,0.10445722434393745,,5597475840, Information Technology
BSY,112.0,2,0.10428343840455234,,15966942208, Information Technology
CHRD,113.0,2,0.10388887193467888,,5737939456, Energy
NCLH,114.0,2,0.10254954702900454,,8694863872, Consumer Discretionary
TPR,115.0,2,0.10251576088276737,,17907032064, Consumer Discretionary
DLTR,116.0,2,0.10170618311442436,,20752730112, Consumer Staples
RRX,117.0,2,0.10161868488085468,,9751332864, Industrials
ADM,118.0,2,0.10151227811711228,,25545525248, Consumer Staples
DKS,119.0,2,0.0994598450073434,,15679627264, Consumer Discretionary
PSN,120.0,2,0.09885879124215124,,7614843904, Industrials
CW,121.0,2,0.09750960354333649,,18195640320, Industrials
CAT,122.0,2,0.09726174818907385,,179603898368, Industrials
EA,123.0,2,0.0970232095331669,,39633129472, Communication
BC,124.0,2,0.0962070890822262,,3644772096, Consumer Discretionary
QCOM,125.0,2,0.09600722359122904,,173692616704, Information Technology
CR,126.0,2,0.09597440369202181,,10801600512, Industrials
PLTR,127.0,2,0.09462741945830255,,340416987136, Information Technology
OLED,128.0,2,0.09424335180090893,,7433081856, Information Technology
SBUX,129.0,2,0.09398451073813474,,104366972928, Consumer Discretionary
MTZ,130.0,2,0.09376009146858189,,13456872448, Industrials
CSCO,131.0,2,0.0937499357056506,,273041981440, Information Technology
CRUS,132.0,2,0.09272064548586667,,5513552384, Information Technology
RVTY,133.0,2,0.09256804817605824,,11644377088, Health Care
GWRE,134.0,2,0.09231694935497159,,19774926848, Information Technology
THO,135.0,2,0.09212951721410878,,4687415296, Consumer Discretionary
LECO,136.0,2,0.09189528840049843,,11800563712, Industrials
TOL,137.0,2,0.09189450197654381,,11175943168, Consumer Discretionary
AR,138.0,2,0.0918557692023656,,12697449472, Energy
QRVO,139.0,2,0.09168641842263003,,7720161280, Information Technology
SMG,140.0,2,0.09100070279839034,,3750320896, Materials
TECH,141.0,2,0.09090904075341855,,8277297664, Health Care
XPO,142.0,2,0.09083717975544925,,14628094976, Industrials
RARE,143.0,2,0.09080224106466273,,3509399040, Health Care
ONTO,144.0,2,0.09027621494411964,,4899159552, Information Technology
OVV,145.0,2,0.0893024554277917,,10062635008, Energy
MSGS,146.0,2,0.08863026955158415,,4964918272, Communication
INCY,147.0,2,0.08837996027930206,,13706691584, Health Care
AN,148.0,2,0.08800648430042046,,7541350912, Consumer Discretionary
SEB,149.0,2,0.08737184732542636,,2826828544, Consumer Staples
CACI,150.0,2,0.08731307270370903,,10233532416, Industrials
ETN,151.0,2,0.08725796807072306,,136227184640, Industrials
APLS,152.0,2,0.08682807364776535,,2312548864, Health Care
LLYVK,153.0,2,0.08594934249153541,,7278813184, Communication
APPF,154.0,2,0.08580762075250248,,8260997632, Information Technology
FWONK,155.0,2,0.08551750737805852,,25854547968, Communication
INGM,156.0,2,0.08520654153807694,,4875215872, Information Technology
APA,157.0,2,0.08465611491366087,,6657590272, Energy
TXT,158.0,2,0.08443384780129737,,14490060800, Industrials
HAS,159.0,2,0.08394541374569653,,10132726784, Consumer Discretionary
CMG,160.0,2,0.08366610370430849,,73121226752, Consumer Discretionary
ARW,161.0,2,0.08362900621365799,,6654396416, Information Technology
GFS,162.0,2,0.08296092972059466,,21514014720, Information Technology
EME,163.0,2,0.08292715232816028,,22870890496, Industrials
GTES,164.0,2,0.0827423182772431,,5902956032, Industrials
OGN,165.0,2,0.0824294200863871,,2594360832, Health Care
NFLX,166.0,2,0.08237043900943486,,556080889856, Communication
LLYVA,167.0,2,0.08196492262205712,,7257496064, Communication
CNM,168.0,2,0.08191931675370312,,11689631744, Industrials
SWKS,169.0,2,0.08141391925198116,,11207129088, Information Technology
DVN,170.0,2,0.08092080992029738,,20855406592, Energy
TKR,171.0,3,0.08088773672539329,,5179360768, Industrials
MSFT,172.0,3,0.08056744294824902,,3697317249024, Information Technology
APH,173.0,3,0.08030322075163188,,117307015168, Information Technology
ALAB,174.0,3,0.07980597185130223,,16155268096, Information Technology
R,175.0,3,0.07938552496538165,,6565332480, Industrials
FIX,176.0,3,0.07914602855109765,,18204618752, Industrials
DIS,177.0,3,0.07906895628036903,,218354712576, Communication
CFLT,178.0,3,0.07902734001565137,,8458692096, Information Technology
SNOW,179.0,3,0.07901006537011601,,74045382656, Information Technology
APG,180.0,3,0.07799450068904856,,13927820288, Industrials
ESI,181.0,3,0.07793426792822711,,5567891456, Materials
LLY,182.0,3,0.0778803713557481,,713807822848, Health Care
RRC,183.0,3,0.07786483219204654,,9776425984, Energy
FWONA,184.0,3,0.07728095036694604,,26003226624, Communication
BLDR,185.0,3,0.07708026586399308,,12817529856, Industrials
DHI,186.0,3,0.07699478362917755,,39058063360, Consumer Discretionary
ATI,187.0,3,0.0758412978630989,,12086706176, Industrials
HEI-A,188.0,3,0.07572931176933761,,39099482112, Industrials
NVST,189.0,3,0.0755336139129752,,3330419712, Health Care
HXL,190.0,3,0.07525051216043854,,4572990464, Industrials
HII,191.0,3,0.07518158547480369,,9410713600, Industrials
XOM,192.0,3,0.07517101253771252,,474017300480, Energy
RS,193.0,3,0.0745508709317626,,16546845696, Materials
KRC,194.0,3,0.07453408864337407,,4132312320, Real Estate
LYV,195.0,3,0.07296446044682581,,34116837376, Communication
BIO,196.0,3,0.07288595196207881,,6591804416, Health Care
DV,197.0,3,0.07278020499694815,,2395294208, Communication
RPRX,198.0,3,0.07268854355257592,,19830204416, Health Care
HR,199.0,3,0.07241380625757676,,5521633792, Real Estate
CAH,200.0,3,0.0723258093263961,,39527297024, Health Care
CUZ,201.0,3,0.07231922724316298,,5054903296, Real Estate
HEI,202.0,3,0.0722199408388402,,38904438784, Industrials
TNL,203.0,3,0.07185140636697773,,3419075072, Consumer Discretionary
CRWD,204.0,3,0.07181196608642892,,125925072896, Information Technology
GEV,205.0,3,0.07152519300280424,,138326196224, Industrials
AXON,206.0,3,0.0714190893726303,,62588149760, Industrials
WLK,207.0,3,0.07137828779326938,,9758911488, Materials
AES,208.0,3,0.07135780536575531,,7695887872, Utilities
TSCO,209.0,3,0.07107434955078795,,27485724672, Consumer Discretionary
HPE,210.0,3,0.07085591345245112,,24105482240, Information Technology
VVV,211.0,3,0.07082974131632525,,4708228608, Consumer Discretionary
KD,212.0,3,0.07044057211858945,,9671126016, Information Technology
CE,213.0,3,0.07041448565347497,,6186966016, Materials
ECG,214.0,3,0.06976344199917794,,3159425280, Industrials
AZEK,215.0,3,0.06948096461376974,,7617069568, Industrials
CWEN-A,216.0,3,0.06857764045999093,,6367281664, Utilities
STLD,217.0,3,0.06849760563971397,,19521701888, Materials
SNPS,218.0,3,0.06836501674559803,,76913303552, Information Technology
PHM,219.0,3,0.06768159578354549,,20932597760, Consumer Discretionary
BALL,220.0,3,0.06762833529630408,,15810051072, Materials
MGM,221.0,3,0.0676145757595572,,9195914240, Consumer Discretionary
CTRA,222.0,3,0.06746200464934882,,19806623744, Energy
RNG,223.0,3,0.06710373122405433,,2502798336, Information Technology
A,224.0,3,0.06701215263315685,,33923041280, Health Care
MKC,225.0,3,0.06654745104489557,,20799543296, Consumer Staples
NTRA,226.0,3,0.06618907452099454,,22963109888, Health Care
RH,227.0,3,0.06587152910152105,,3616102400, Consumer Discretionary
COP,228.0,3,0.06490920930955979,,114740445184, Energy
QGEN,229.0,3,0.0644803850773239,,10403350528, Health Care
AVTR,230.0,3,0.06429124194547797,,9362848768, Health Care
OXY,231.0,3,0.0642691829550397,,42475180032, Energy
CVS,232.0,3,0.06402246120404098,,86198460416, Health Care
ZBRA,233.0,3,0.06401635439780362,,15679397888, Information Technology
ELAN,234.0,3,0.06398814264896258,,7102038016, Health Care
HES,235.0,3,0.06372809143778557,,43335053312, Energy
PEGA,236.0,3,0.06367804282052991,,8934760448, Information Technology
FMC,237.0,3,0.06336290946273437,,5387325440, Materials
CPNG,238.0,3,0.06274510790561694,,54123331584, Consumer Discretionary
REGN,239.0,3,0.06265807558372782,,56249765888, Health Care
HAL,240.0,3,0.06243936136434547,,17744517120, Energy
VLO,241.0,3,0.062029928853841065,,42899828736, Energy
NEU,242.0,3,0.06163808958229544,,6423580160, Materials
LNW,243.0,3,0.061362612192181754,,8070813184, Consumer Discretionary
GEHC,244.0,3,0.06124184347541295,,34277271552, Health Care
DHR,245.0,3,0.06087421373843882,,144178888704, Health Care
CZR,246.0,3,0.060639922582079064,,5929167872, Consumer Discretionary
AVT,247.0,3,0.06045101137482378,,4418440704, Information Technology
CCK,248.0,3,0.060406060388245475,,12157144064, Materials
CCCS,249.0,3,0.060364544734006875,,6135848448, Information Technology
LVS,250.0,3,0.059766741826830394,,30823110656, Consumer Discretionary
RBC,251.0,3,0.05963869028732427,,12202775552, Industrials
LYB,252.0,3,0.059506506093203404,,18769760256, Materials
AMZN,253.0,3,0.05907029381412787,,2305032716288, Consumer Discretionary
PSX,254.0,3,0.058953072031284526,,48961703936, Energy
CWEN,255.0,4,0.05861795578915374,,6370335232, Utilities
CIVI,256.0,4,0.058118970799240444,,2638527232, Energy
CDNS,257.0,4,0.057895268377573084,,82920120320, Information Technology
TTWO,258.0,4,0.05767192470460536,,43770347520, Communication
ARE,259.0,4,0.057273066009966955,,12837513216, Real Estate
DTM,260.0,4,0.05713245844824355,,11161803776, Energy
FND,261.0,4,0.05705113960950792,,8154382336, Consumer Discretionary
CVX,262.0,4,0.056620377951395406,,250203308032, Energy
NTAP,263.0,4,0.0563734987035569,,20988338176, Information Technology
PAG,264.0,4,0.05560972889578708,,11467644928, Consumer Discretionary
ROIV,265.0,4,0.05550506124255339,,7885750272, Health Care
EQT,266.0,4,0.05477961906861473,,34810101760, Energy
CGNX,267.0,4,0.05438775793995143,,5304534016, Information Technology
HIW,268.0,4,0.05387200111178525,,3441810432, Real Estate
CHDN,269.0,4,0.05373412787079235,,7266548736, Consumer Discretionary
CEG,270.0,4,0.05343791015939825,,101080113152, Utilities
WMS,271.0,4,0.053292112214823106,,8992346112, Industrials
BG,272.0,4,0.05310302552591328,,11061531648, Consumer Staples
TRMB,273.0,4,0.05275715326691066,,17901182976, Information Technology
RGEN,274.0,4,0.05200304400371403,,6978502656, Health Care
CTVA,275.0,4,0.0519608936037097,,50685231104, Materials
FICO,276.0,4,0.05188030620959916,,44200632320, Information Technology
H,277.0,4,0.05173068161934791,,13255062528, Consumer Discretionary
PANW,278.0,4,0.051553883501420206,,134920306688, Information Technology
VKTX,279.0,4,0.05111943575501621,,3163772672, Health Care
LDOS,280.0,4,0.051027447885896304,,20038973440, Industrials
LINE,281.0,4,0.05059732763872016,,11256497152, Real Estate
KEYS,282.0,4,0.05030571505998038,,28387657728, Information Technology
PLNT,283.0,4,0.04930467377754222,,9084425216, Consumer Discretionary
SARO,284.0,4,0.04909650657358955,,10291396608, Industrials
LEA,285.0,4,0.049080366108593454,,5027172864, Consumer Discretionary
ITT,286.0,4,0.04907817766230016,,12399971328, Industrials
AKAM,287.0,4,0.04833396752528585,,11329945600, Information Technology
VMI,288.0,4,0.04823291386537587,,6691270144, Industrials
WMB,289.0,4,0.04772120699619453,,76764897280, Energy
URI,290.0,4,0.04755922274652513,,48233807872, Industrials
HOLX,291.0,4,0.047289730223521564,,14509437952, Health Care
CI,292.0,4,0.04721312510525699,,88157192192, Health Care
FANG,293.0,4,0.04697132606528864,,41157705728, Energy
AGCO,294.0,4,0.04684625618116822,,7650368000, Industrials
BBY,295.0,4,0.04676913094042545,,14462476288, Consumer Discretionary
RMD,296.0,4,0.04665222632526733,,37567303680, Health Care
SWK,297.0,4,0.04643013438931254,,10457050112, Industrials
GD,298.0,4,0.04632132165039726,,78207918080, Industrials
NWSA,299.0,4,0.04603403523178229,,17522745344, Communication
SCI,300.0,4,0.045970960044577236,,11568011264, Consumer Discretionary
RTX,301.0,4,0.0453546500233164,,190599970816, Industrials
HSIC,302.0,4,0.04514936074523246,,9144116224, Health Care
ALNY,303.0,4,0.044950100312410424,,41495982080, Health Care
KR,304.0,4,0.04470167481024068,,47116079104, Consumer Staples
BBWI,305.0,4,0.04412657988388258,,6166373376, Consumer Discretionary
VNT,306.0,4,0.04408389855121975,,5516669952, Information Technology
MSM,307.0,4,0.043965515135422795,,4723528192, Industrials
WEN,308.0,4,0.04351694105978976,,2256293632, Consumer Discretionary
DDS,309.0,4,0.04345745783065036,,6461842944, Consumer Discretionary
SNDR,310.0,4,0.04289547758685086,,4217040128, Industrials
CLVT,311.0,4,0.04265410287321525,,3005582848, Industrials
GLW,312.0,4,0.042548913165136426,,44279549952, Information Technology
MPC,313.0,4,0.0421799088440693,,51464495104, Energy
AMED,314.0,4,0.04209630166173528,,3217305344, Health Care
OLN,315.0,4,0.04173103927408728,,2328049920, Materials
HWM,316.0,4,0.04096772463871856,,71389749248, Industrials
PII,317.0,4,0.04072621934735143,,2254655744, Consumer Discretionary
NCNO,318.0,4,0.04068447274572784,,3173332736, Information Technology
PH,319.0,4,0.040634886820511085,,88385323008, Industrials
LAD,320.0,4,0.04057929760170609,,8584110592, Consumer Discretionary
IR,321.0,4,0.04042139976027781,,34270148608, Industrials
AS,322.0,4,0.04040674444328762,,20990511104, Consumer Discretionary
MEDP,323.0,4,0.04035264205756994,,8817922048, Health Care
HUBB,324.0,4,0.04024853363572567,,21629779968, Industrials
LYFT,325.0,4,0.04002628736960978,,6667080704, Industrials
BYD,326.0,4,0.03990286797177167,,6330719232, Consumer Discretionary
WSC,327.0,4,0.03972287206552361,,5097800704, Industrials
FLS,328.0,4,0.039471072464955625,,6784347648, Industrials
VRSN,329.0,4,0.03941714752544634,,26593417216, Information Technology
HSY,330.0,4,0.03926814028703873,,33834868736, Consumer Staples
NKE,331.0,4,0.039043069321080814,,92308414464, Consumer Discretionary
IPGP,332.0,4,0.03893743010082762,,2928088576, Information Technology
ENPH,333.0,4,0.03889829992977045,,5641901056, Information Technology
GTM,334.0,4,0.03874344274024688,,11543011328, Communication
WST,335.0,4,0.03865304083739596,,15734142976, Health Care
MDT,336.0,4,0.03856347094224133,,110418993152, Health Care
KSS,337.0,4,0.038408808829753394,,933309824, Consumer Discretionary
FOX,338.0,4,0.03838505075641474,,24477196288, Communication
SIRI,339.0,4,0.038284128783333315,,7606691840, Communication
TGT,340.0,5,0.038187387047266874,,44346122240, Consumer Staples
ANSS,341.0,5,0.03802668004881782,,30190387200, Information Technology
SUI,342.0,5,0.03799418623336859,,17034628096, Real Estate
MSA,343.0,5,0.037982465454015735,,6648986112, Industrials
NWS,344.0,5,0.03789724381137671,,17563805696, Communication
PSTG,345.0,5,0.03788017864371751,,18178396160, Information Technology
TRU,346.0,5,0.037720465497325106,,17336586240, Industrials
ALGN,347.0,5,0.03758153509453965,,13608296448, Health Care
VTRS,348.0,5,0.037542653599339504,,10703961088, Health Care
SITE,349.0,5,0.03749683224345102,,5430463488, Industrials
DD,350.0,5,0.03712568284791118,,28993611776, Materials
BILL,351.0,5,0.03708788737560531,,4667123200, Information Technology
MRNA,352.0,5,0.03689764568111564,,10650875904, Health Care
KEX,353.0,5,0.03678596996815431,,6435230720, Industrials
CXT,354.0,5,0.03674689793461283,,3188391168, Information Technology
ABNB,355.0,5,0.03658915674963659,,82533720064, Consumer Discretionary
HLT,356.0,5,0.03642725689919102,,61205368832, Consumer Discretionary
NRG,357.0,5,0.03617703406321704,,31582683136, Utilities
MRK,358.0,5,0.03616964435065051,,197944508416, Health Care
EPR,359.0,5,0.03573355589045368,,4387631104, Real Estate
DVA,360.0,5,0.03544695454110247,,10663158784, Health Care
LEN,361.0,5,0.03516210089701488,,28786032640, Consumer Discretionary
PNR,362.0,5,0.03488605640074893,,16887052288, Industrials
UNP,363.0,5,0.034873209419063134,,137055010816, Industrials
ARMK,364.0,5,0.03456793891059018,,10980775936, Consumer Discretionary
KMX,365.0,5,0.03428481408410389,,10039302144, Consumer Discretionary
BKR,366.0,5,0.0342780157602085,,37965541376, Energy
GEN,367.0,5,0.03405903217324835,,18265774080, Information Technology
NSC,368.0,5,0.03395111506727644,,57603194880, Industrials
ROK,369.0,5,0.03378229781172859,,36769083392, Industrials
PLTK,370.0,5,0.033411593425823005,,1797289344, Communication
JNPR,371.0,5,0.033324068101801885,,12338733056, Information Technology
PEG,372.0,5,0.032795202277919655,,41431805952, Utilities
MTD,373.0,5,0.03270392414129697,,24800323584, Health Care
NNN,374.0,5,0.032567065733100975,,8104447488, Real Estate
SLB,375.0,5,0.03222521873439588,,45702979584, Energy
LH,376.0,5,0.032172589976108945,,21509226496, Health Care
PFE,377.0,5,0.031928480515446944,,137813360640, Health Care
JBHT,378.0,5,0.03190487922973939,,14212601856, Industrials
AWI,379.0,5,0.03180618642253119,,6973475840, Industrials
TTEK,380.0,5,0.03176876513964855,,9499283456, Industrials
TWLO,381.0,5,0.031690768510162615,,18539204608, Information Technology
FOXA,382.0,5,0.03167094506662216,,24384925696, Communication
Z,383.0,5,0.03144092670483589,,16628720640, Real Estate
UPS,384.0,5,0.031371719600903125,,85187878912, Industrials
CNH,385.0,5,0.03117501059256944,,16117646336, Industrials
CSX,386.0,5,0.03102246082629545,,61184372736, Industrials
EVRG,387.0,5,0.03086877442129876,,15752030208, Utilities
ENOV,388.0,5,0.030670898015102033,,1842791168, Health Care
KMI,389.0,5,0.03031378196747503,,64215822336, Energy
ASH,390.0,5,0.03029691074232188,,2330876416, Materials
JCI,391.0,5,0.03028509037825522,,68726431744, Industrials
IRM,392.0,5,0.03024845807126919,,29772890112, Real Estate
LEN-B,393.0,5,0.030108542255471882,,28861333504, Consumer Discretionary
NBIX,394.0,5,0.029995143408372282,,12539956224, Health Care
DOV,395.0,5,0.029760862369242247,,25095516160, Industrials
ADSK,396.0,5,0.029751444359936707,,65238245376, Information Technology
HUM,397.0,5,0.029039543910595933,,28954249216, Health Care
VICI,398.0,5,0.028921916495350697,,34015494144, Real Estate
MANH,399.0,5,0.02881662504811322,,11792067584, Information Technology
IDXX,400.0,5,0.028089536303530283,,42445074432, Health Care
MAT,401.0,5,0.02798303930054491,,6287115776, Consumer Discretionary
XYL,402.0,5,0.02745159520263374,,31513956352, Industrials
MHK,403.0,5,0.02723385197442907,,6461927424, Consumer Discretionary
PPG,404.0,5,0.026895267558314284,,25825216512, Materials
REXR,405.0,5,0.02639036453414212,,8875574272, Real Estate
IAC,406.0,5,0.026140224286383296,,2946162432, Communication
MASI,407.0,5,0.025907733623798057,,9038866432, Health Care
IPG,408.0,5,0.025814669150067582,,8962376704, Communication
J,409.0,5,0.025811515661642526,,15567411200, Industrials
INTU,410.0,5,0.02573428988861104,,215586979840, Information Technology
OC,411.0,5,0.02448674023161246,,11671753728, Industrials
SGI,412.0,5,0.024439041299581632,,13902189568, Consumer Discretionary
TMO,413.0,5,0.024147538969538695,,155572830208, Health Care
F,414.0,5,0.024084778154500608,,42270724096, Consumer Discretionary
SAIA,415.0,5,0.023940041921994615,,7210888704, Industrials
SN,416.0,5,0.023713698443804443,,13273367552, Consumer Discretionary
NOC,417.0,5,0.023214385452465125,,71051493376, Industrials
WYNN,418.0,5,0.023194151235765625,,9685882880, Consumer Discretionary
NVR,419.0,5,0.02311851881078053,,21286768640, Consumer Discretionary
ZG,420.0,5,0.022820041983001582,,16608131072, Real Estate
OTIS,421.0,5,0.022758240206309788,,38488899584, Industrials
S,422.0,5,0.022714344387651186,,5988054528, Information Technology
PARA,423.0,5,0.022481531594458426,,8744292352, Communication
THC,424.0,5,0.02245655738690555,,16028235776, Health Care
UA,425.0,6,0.022222200356674104,,2833084928, Consumer Discretionary
FBIN,426.0,6,0.022023745278744622,,6194643968, Industrials
MAR,427.0,6,0.021945983548522507,,73847840768, Consumer Discretionary
EXE,428.0,6,0.021872048356158746,,28240967680, Energy
CRM,429.0,6,0.021853684404881557,,258827436032, Information Technology
NFG,430.0,6,0.021807552730771285,,7620287488, Utilities
YUM,431.0,6,0.0216062286897456,,40874754048, Consumer Discretionary
LNG,432.0,6,0.02151985622395225,,53691928576, Energy
ESTC,433.0,6,0.02151598620841,,8718246912, Information Technology
ACM,434.0,6,0.021483847456834848,,14845495296, Industrials
DGX,435.0,6,0.021460720545140255,,19766093824, Health Care
AMT,436.0,6,0.021346231389511416,,101829378048, Real Estate
LBTYK,437.0,6,0.02125506434357516,,3435826944, Communication
MAS,438.0,6,0.021147125092006114,,13445443584, Industrials
SOLV,439.0,6,0.021069927386615506,,12911959040, Health Care
SYY,440.0,6,0.020958887387628522,,36128567296, Consumer Staples
BRX,441.0,6,0.020857957096740654,,7939196416, Real Estate
LBTYA,442.0,6,0.02076841193025758,,3436361728, Communication
GE,443.0,6,0.020698614379610625,,267663900672, Industrials
COO,444.0,6,0.02065031762327596,,13904060416, Health Care
FTNT,445.0,6,0.020436253252124947,,79496110080, Information Technology
SYK,446.0,6,0.020280103886094025,,149197209600, Health Care
FDX,447.0,6,0.0201617227442914,,52968153088, Industrials
WAB,448.0,6,0.019622310291597334,,35301580800, Industrials
